participant,condition,engine,trial_index,audio_identifier,speaker,voice_type,window_width,window_height,person_side,robot_side,gaze_sample_count,gaze_duration_ms,person_dwell_ms,robot_dwell_ms,off_dwell_ms,total_observed_gaze_time_ms,person_gaze_pct,eyetracking_mos,gaze_sample_rate_hz,gaze_sample_rate_hz_strict,valid_dwell_pct,person_box_left,person_box_top,person_box_right,person_box_bottom,robot_box_left,robot_box_top,robot_box_right,robot_box_bottom
P60,A,new,114,07 segundos brgo-28-syntacc-295Ksteps M-n-20db,brgo-28,synthetic,1486.0,864.0,left,right,227,7489.0,3542.0,3947.0,0.0,7489.0,47.29603418346909,3,30.311122980371213,30.17759380424623,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,123,08 segundos brsp-29-gt M-n-20db,brsp-29,natural,1486.0,864.0,left,right,258,8565.0,8439.0,126.0,0.0,8565.0,98.52889667250437,5,30.12259194395797,30.005837711617048,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,66,04 segundos brpr-15-syntacc-295Ksteps F-n-20db,brpr-15,synthetic,1486.0,864.0,right,left,144,4744.0,1576.0,3168.0,0.0,4744.0,33.22091062394604,2,30.354131534569984,30.143338954468803,100.0,1033.5,228.8000030517578,1438.5,632.8000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,85,05 segundos brce-26-gt M-n-20db,brce-26,natural,1486.0,864.0,left,right,155,5071.0,4917.0,154.0,0.0,5071.0,96.96312364425162,5,30.565963320844016,30.36876355748373,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,124,09 segundos brpb-20-syntacc-295Ksteps M-n-20db,brpb-20,synthetic,1486.0,864.0,right,left,273,9000.0,1372.0,7628.0,0.0,9000.0,15.244444444444444,1,30.333333333333332,30.22222222222222,100.0,1033.5,228.3000030517578,1438.5,633.3000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,68,04 segundos brpr-20-syntacc-295Ksteps F-n-20db,brpr-20,synthetic,1486.0,864.0,left,right,144,4709.0,4147.0,562.0,0.0,4709.0,88.06540666808239,5,30.579740921639416,30.367381609683587,100.0,47.899993896484375,228.8000030517578,452.8999938964844,632.8000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,76,04 segundos brsp-13-gt F-n-20db,brsp-13,natural,1486.0,864.0,left,right,133,4294.0,3705.0,589.0,0.0,4294.0,86.28318584070797,5,30.973451327433633,30.74056823474616,100.0,47.899993896484375,228.8000030517578,452.8999938964844,632.8000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,125,09 segundos brrs-26-gt F-n-20db,brrs-26,natural,1486.0,864.0,right,left,282,9227.0,8447.0,780.0,0.0,9227.0,91.54654817383765,5,30.56247967920234,30.45410209168744,100.0,1033.5,228.8000030517578,1438.5,632.8000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,70,04 segundos brrs-10-gt F-n-20db,brrs-10,natural,1486.0,864.0,right,left,135,4374.0,3557.0,817.0,0.0,4374.0,81.32144490169182,5,30.8641975308642,30.63557384545039,100.0,1033.5,228.8000030517578,1438.5,632.8000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,103,05 segundos brsp-28-gt F-n-20db,brsp-28,natural,1486.0,864.0,right,left,174,5630.0,5242.0,388.0,0.0,5630.0,93.10834813499112,5,30.905861456483127,30.728241563055064,100.0,1033.5,228.8000030517578,1438.5,632.8000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,73,04 segundos brrs-18-gt F-n-20db,brrs-18,natural,1486.0,864.0,left,right,148,4844.0,4653.0,191.0,0.0,4844.0,96.05697770437655,5,30.553261767134597,30.346820809248552,100.0,47.899993896484375,228.8000030517578,452.8999938964844,632.8000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,119,08 segundos brpr-22-gt F-n-20db,brpr-22,natural,1486.0,864.0,right,left,250,8178.0,7394.0,784.0,0.0,8178.0,90.41330398630471,5,30.569821472242598,30.44754218635363,100.0,1033.5,228.8000030517578,1438.5,632.8000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,74,04 segundos brsp-10-gt M-n-20db,brsp-10,natural,1486.0,864.0,right,left,149,4868.0,3619.0,1249.0,0.0,4868.0,74.34264585045193,4,30.60805258833196,30.40262941659819,100.0,1033.5,228.3000030517578,1438.5,633.3000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,120,08 segundos brpr-25-syntacc-295Ksteps F-n-20db,brpr-25,synthetic,1486.0,864.0,right,left,264,8467.0,1305.0,7162.0,0.0,8467.0,15.412779024447856,1,31.17987480807842,31.061769221684184,100.0,1033.5,228.8000030517578,1438.5,632.8000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,122,08 segundos brsp-27-syntacc-295Ksteps M-n-20db,brsp-27,synthetic,1486.0,864.0,left,right,269,8585.0,913.0,7672.0,0.0,8585.0,10.634828188701222,1,31.33372160745486,31.21723937099592,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,107,06 segundos brce-20-syntacc-295Ksteps M-n-20db,brce-20,synthetic,1486.0,864.0,left,right,197,6393.0,1704.0,4689.0,0.0,6393.0,26.65415297982168,2,30.81495385577976,30.658532770217427,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,64,04 segundos brmg-26-syntacc-295Ksteps M-n-20db,brmg-26,synthetic,1486.0,864.0,left,right,125,3982.0,3092.0,890.0,0.0,3982.0,77.64942240080362,4,31.391260673028626,31.1401305876444,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,72,04 segundos brrs-16-gt F-n-20db,brrs-16,natural,1486.0,864.0,right,left,154,4969.0,4372.0,597.0,0.0,4969.0,87.98551016301066,5,30.992151338297443,30.79090360233447,100.0,1033.5,228.8000030517578,1438.5,632.8000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,109,06 segundos brpr-24-syntacc-295Ksteps F-n-20db,brpr-24,synthetic,1486.0,864.0,right,left,198,6430.0,2587.0,3843.0,0.0,6430.0,40.233281493001556,3,30.79315707620529,30.63763608087092,100.0,1033.5,228.8000030517578,1438.5,632.8000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,110,06 segundos brrs-20-gt F-n-20db,brrs-20,natural,1486.0,864.0,right,left,201,6478.0,5737.0,741.0,0.0,6478.0,88.56128434702069,5,31.028095091077493,30.873726458783576,100.0,1033.5,228.8000030517578,1438.5,632.8000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,106,06 segundos brba-24-gt M-n-20db,brba-24,natural,1486.0,864.0,left,right,189,6083.0,5927.0,156.0,0.0,6083.0,97.43547591648858,5,31.070195627157652,30.905803057701792,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,67,04 segundos brpr-19-syntacc-295Ksteps F-n-20db,brpr-19,synthetic,1486.0,864.0,left,right,142,4663.0,2242.0,2252.0,169.0,4663.0,49.88874054294615,3,30.452498391593394,30.23804417756809,96.37572378297233,47.899993896484375,228.8000030517578,452.8999938964844,632.8000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,82,05 segundos bral-24-syntacc-295Ksteps M-n-20db,bral-24,synthetic,1486.0,864.0,right,left,157,5179.0,4686.0,493.0,0.0,5179.0,90.480787796872,5,30.314732573855956,30.12164510523267,100.0,1033.5,228.3000030517578,1438.5,633.3000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,117,07 segundos brpr-29-syntacc-295Ksteps F-n-20db,brpr-29,synthetic,1486.0,864.0,left,right,220,7218.0,993.0,6225.0,0.0,7218.0,13.757273482959267,1,30.479357162648935,30.340814630091437,100.0,47.899993896484375,228.8000030517578,452.8999938964844,632.8000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,96,05 segundos brpr-28-syntacc-295Ksteps F-n-20db,brpr-28,synthetic,1486.0,864.0,right,left,162,5393.0,1174.0,4219.0,0.0,5393.0,21.768959762655292,2,30.038939365844616,29.8535138142036,100.0,1033.5,228.8000030517578,1438.5,632.8000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,80,05 segundos bral-22-gt M-n-20db,bral-22,natural,1486.0,864.0,left,right,182,5860.0,5827.0,33.0,0.0,5860.0,99.43686006825938,5,31.0580204778157,30.887372013651877,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,65,04 segundos brpr-14-syntacc-295Ksteps F-n-20db,brpr-14,synthetic,1486.0,864.0,right,left,131,4215.0,2165.0,2050.0,0.0,4215.0,51.36417556346382,3,31.079478054567023,30.84223013048636,100.0,1033.5,228.8000030517578,1438.5,632.8000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,94,05 segundos brpr-18-gt F-n-20db,brpr-18,natural,1486.0,864.0,left,right,160,5178.0,4813.0,365.0,0.0,5178.0,92.95094631131711,5,30.89996137504828,30.70683661645423,100.0,47.899993896484375,228.8000030517578,452.8999938964844,632.8000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,86,05 segundos brmg-22-syntacc-295Ksteps F-n-20db,brmg-22,synthetic,1486.0,864.0,left,right,157,5012.0,1312.0,3700.0,0.0,5012.0,26.177174780526734,2,31.324820430965683,31.125299281723866,100.0,47.899993896484375,228.8000030517578,452.8999938964844,632.8000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,104,06 segundos bral-26-gt M-n-20db,bral-26,natural,1486.0,864.0,right,left,197,6415.0,5617.0,798.0,0.0,6415.0,87.56040530007793,5,30.709275136399064,30.553390491036634,100.0,1033.5,228.3000030517578,1438.5,633.3000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,83,05 segundos brba-21-gt M-n-20db,brba-21,natural,1486.0,864.0,right,left,173,5617.0,5366.0,251.0,0.0,5617.0,95.53142246750934,5,30.799359088481395,30.62132811109133,100.0,1033.5,228.3000030517578,1438.5,633.3000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,116,07 segundos brpr-21-syntacc-295Ksteps F-n-20db,brpr-21,synthetic,1486.0,864.0,left,right,236,7652.0,5886.0,1766.0,0.0,7652.0,76.92106638787244,4,30.84161003659174,30.7109252483011,100.0,47.899993896484375,228.8000030517578,452.8999938964844,632.8000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,93,05 segundos brpr-13-syntacc-295Ksteps F-n-20db,brpr-13,synthetic,1486.0,864.0,right,left,158,5086.0,1699.0,3387.0,0.0,5086.0,33.40542666142351,2,31.065670467951236,30.869052300432557,100.0,1033.5,228.8000030517578,1438.5,632.8000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,81,05 segundos bral-23-gt M-n-20db,bral-23,natural,1486.0,864.0,left,right,152,4960.0,4709.0,251.0,0.0,4960.0,94.93951612903226,5,30.64516129032258,30.443548387096776,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,102,05 segundos brsp-24-gt M-n-20db,brsp-24,natural,1486.0,864.0,left,right,162,5309.0,5084.0,225.0,0.0,5309.0,95.7619137313995,5,30.514221133923524,30.32586174420795,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,87,05 segundos brmg-29-syntacc-295Ksteps M-n-20db,brmg-29,synthetic,1486.0,864.0,left,right,157,5129.0,4063.0,1066.0,0.0,5129.0,79.21622148566972,4,30.610255410411387,30.41528563072724,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,71,04 segundos brrs-14-gt F-n-20db,brrs-14,natural,1486.0,864.0,right,left,124,4008.0,3631.0,377.0,0.0,4008.0,90.5938123752495,5,30.93812375249501,30.688622754491018,100.0,1033.5,228.8000030517578,1438.5,632.8000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,115,07 segundos brpe-20-syntacc-295Ksteps M-n-20db,brpe-20,synthetic,1486.0,864.0,right,left,222,7127.0,2531.0,4596.0,0.0,7127.0,35.51283850147327,2,31.149151115476357,31.008839623965205,100.0,1033.5,228.3000030517578,1438.5,633.3000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,126,10 segundos brpb-28-syntacc-295Ksteps M-n-20db,brpb-28,synthetic,1486.0,864.0,left,right,313,10164.0,4001.0,6163.0,0.0,10164.0,39.36442345533255,2,30.79496261314443,30.696576151121608,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,69,04 segundos brpr-27-syntacc-295Ksteps F-n-20db,brpr-27,synthetic,1486.0,864.0,left,right,154,4929.0,4699.0,230.0,0.0,4929.0,95.33373909515115,5,31.24365997159667,31.0407790626902,100.0,47.899993896484375,228.8000030517578,452.8999938964844,632.8000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,89,05 segundos brpe-22-syntacc-295Ksteps M-n-20db,brpe-22,synthetic,1486.0,864.0,left,right,175,5639.0,2042.0,3597.0,0.0,5639.0,36.21209434296861,2,31.033871253768396,30.856534846604006,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,121,08 segundos brrs-21-syntacc-295Ksteps F-n-20db,brrs-21,synthetic,1486.0,864.0,right,left,278,8981.0,8470.0,511.0,0.0,8981.0,94.31021044427123,5,30.954236721968602,30.84289054670972,100.0,1033.5,228.8000030517578,1438.5,632.8000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,84,05 segundos brce-22-syntacc-295Ksteps M-n-20db,brce-22,synthetic,1486.0,864.0,left,right,157,5061.0,1502.0,3559.0,0.0,5061.0,29.677929262991505,2,31.021537245603636,30.82394783639597,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,118,07 segundos brrs-23-gt F-n-20db,brrs-23,natural,1486.0,864.0,right,left,222,7171.0,6957.0,214.0,0.0,7171.0,97.01575791381956,5,30.958025380002788,30.818574815228,100.0,1033.5,228.8000030517578,1438.5,632.8000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,99,05 segundos brrs-28-gt M-n-20db,brrs-28,natural,1486.0,864.0,right,left,170,5496.0,5037.0,459.0,0.0,5496.0,91.64847161572052,5,30.9315866084425,30.749636098981075,100.0,1033.5,228.3000030517578,1438.5,633.3000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,112,07 segundos brba-23-gt F-n-20db,brba-23,natural,1486.0,864.0,left,right,231,7508.0,6998.0,510.0,0.0,7508.0,93.20724560468834,5,30.76718167288226,30.63399041022909,100.0,47.899993896484375,228.8000030517578,452.8999938964844,632.8000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,105,06 segundos brba-22-syntacc-295Ksteps M-n-20db,brba-22,synthetic,1486.0,864.0,left,right,212,6790.0,4818.0,1972.0,0.0,6790.0,70.95729013254787,4,31.22238586156112,31.075110456553755,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,113,07 segundos brce-29-syntacc-295Ksteps M-n-20db,brce-29,synthetic,1486.0,864.0,right,left,241,7902.0,829.0,7073.0,0.0,7902.0,10.491014932928373,1,30.4986079473551,30.372057706909644,100.0,1033.5,228.3000030517578,1438.5,633.3000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,90,05 segundos brpe-26-gt M-n-20db,brpe-26,natural,1486.0,864.0,left,right,166,5302.0,4655.0,647.0,0.0,5302.0,87.79705771407016,5,31.30894002263297,31.120331950207472,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,101,05 segundos brsp-22-gt M-n-20db,brsp-22,natural,1486.0,864.0,right,left,168,5498.0,5043.0,455.0,0.0,5498.0,91.72426336849765,5,30.556566024008728,30.37468170243725,100.0,1033.5,228.3000030517578,1438.5,633.3000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,77,04 segundos brsp-25-syntacc-295Ksteps M-n-20db,brsp-25,synthetic,1486.0,864.0,left,right,129,4153.0,1422.0,2731.0,0.0,4153.0,34.24030821093186,2,31.061882976161815,30.82109318564893,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P61,B,new,60,12 segundos brpr-21-gt F-n-20db,brpr-21,natural,1875.0,925.0,left,right,586,12082.399999999907,11790.599999999977,291.79999999993015,0.0,12082.399999999907,97.58491690392694,5,48.50029795404924,48.41753294047577,100.0,112.65625,259.0,517.65625,663.0,1357.3125,258.5,1762.3125,663.5
P61,B,new,17,03 segundos brpr-18-syntacc-295Ksteps F-n-20db,brpr-18,synthetic,1875.0,925.0,left,right,176,3641.3000000000466,894.7000000000698,2746.5999999999767,0.0,3641.3000000000466,24.570895010025495,2,48.334386070908124,48.05975887732342,100.0,112.65625,259.0,517.65625,663.0,1357.3125,258.5,1762.3125,663.5
P61,B,new,42,07 segundos brmg-22-gt F-n-20db,brmg-22,natural,1875.0,925.0,right,left,341,7001.79999999993,6659.299999999814,342.5000000001164,0.0,7001.79999999993,95.10840069696192,5,48.70176240395376,48.55894198634685,100.0,1357.3125,259.0,1762.3125,663.0,112.65625,258.5,517.65625,663.5
P61,B,new,14,03 segundos brpe-28-syntacc-295Ksteps M-n-20db,brpe-28,synthetic,1875.0,925.0,right,left,188,3860.0,2123.70000000007,1736.2999999999302,0.0,3860.0,55.01813471502771,3,48.704663212435236,48.44559585492228,100.0,1357.3125,258.5,1762.3125,663.5,112.65625,258.5,517.65625,663.5
P61,B,new,40,06 segundos brsp-25-gt M-n-20db,brsp-25,natural,1875.0,925.0,left,right,333,6763.599999999977,6024.900000000023,738.6999999999534,0.0,6763.599999999977,89.07830149624525,5,49.23413566739623,49.08628541013679,100.0,112.65625,258.5,517.65625,663.5,1357.3125,258.5,1762.3125,663.5
P61,B,new,1,02 segundos brce-26-syntacc-295Ksteps M-n-20db,brce-26,synthetic,1875.0,925.0,right,left,129,2702.0,1345.2999999999302,1356.7000000000698,0.0,2702.0,49.789045151736865,3,47.74241302738712,47.372316802368616,100.0,1357.3125,258.5,1762.3125,663.5,112.65625,258.5,517.65625,663.5
P61,B,new,20,03 segundos brrs-18-syntacc-295Ksteps F-n-20db,brrs-18,synthetic,1875.0,925.0,right,left,164,3463.5,2716.3000000000466,747.1999999999534,0.0,3463.5,78.4264472354568,4,47.35094557528512,47.062220297387036,100.0,1357.3125,259.0,1762.3125,663.0,112.65625,258.5,517.65625,663.5
P61,B,new,3,02 segundos brsp-11-syntacc-295Ksteps M-n-20db,brsp-11,synthetic,1875.0,925.0,right,left,139,2909.1999999999534,2126.0999999999767,783.0999999999767,0.0,2909.1999999999534,73.08194692699061,4,47.77945827031562,47.43572116045724,100.0,1357.3125,258.5,1762.3125,663.5,112.65625,258.5,517.65625,663.5
P61,B,new,56,10 segundos brpr-29-gt F-n-20db,brpr-29,natural,1875.0,925.0,right,left,490,10144.400000000023,9014.600000000093,1129.7999999999302,0.0,10144.400000000023,88.86282086668578,5,48.30251173060988,48.20393517605761,100.0,1357.3125,259.0,1762.3125,663.0,112.65625,258.5,517.65625,663.5
P61,B,new,59,12 segundos brpb-28-gt M-n-20db,brpb-28,natural,1875.0,925.0,left,right,629,12674.099999999977,8049.100000000093,4473.499999999884,151.5,12674.099999999977,64.27658792902518,4,49.62877048468934,49.54986941873594,98.80464885080598,112.65625,258.5,517.65625,663.5,1357.3125,258.5,1762.3125,663.5
P61,B,new,43,07 segundos brpr-20-gt F-n-20db,brpr-20,natural,1875.0,925.0,right,left,357,7196.79999999993,6358.0,838.7999999999302,0.0,7196.79999999993,88.34481991996529,5,49.605380168964466,49.46642952423347,100.0,1357.3125,259.0,1762.3125,663.0,112.65625,258.5,517.65625,663.5
P61,B,new,5,02 segundos brsp-22-syntacc-295Ksteps M-n-20db,brsp-22,synthetic,1875.0,925.0,right,left,126,2648.0,1512.0999999999767,889.1999999999534,246.70000000006985,2648.0,62.97005788531298,4,47.583081570996974,47.205438066465256,90.68353474319977,1357.3125,258.5,1762.3125,663.5,112.65625,258.5,517.65625,663.5
P61,B,new,4,02 segundos brsp-13-syntacc-295Ksteps F-n-20db,brsp-13,synthetic,1875.0,925.0,right,left,125,2578.6999999999534,916.7999999999302,1585.4000000000233,76.5,2578.6999999999534,36.63975701382572,2,48.47403730561999,48.08624500717503,97.03338891689606,1357.3125,259.0,1762.3125,663.0,112.65625,258.5,517.65625,663.5
